codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
31,2025-04-27,NXM-72273-96,Leche,0,PAQ,1
48,2025-04-27,YZK-06087-98,Pan,10,UNI,1
36,2025-04-27,SZJ-76414-24,Arroz,11,UNI,1
42,2025-04-27,LEK-96807-82,Azúcar,0,UNI,1
35,2025-04-27,GET-58791-09,Aceite,0,UNI,1
37,2025-04-27,HGA-86693-42,Harina,7,UNI,1
43,2025-04-27,FHG-40571-57,Sal,0,UNI,1
35,2025-04-27,BWL-77714-70,Café,0,UNI,1
30,2025-04-27,PQX-59844-04,Té,1,UNI,1
38,2025-04-27,ORZ-56803-77,Galletas,1,PAQ,1
