codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
28,2025-06-08,NXM-72273-96,Leche,17,UNI,1
33,2025-06-08,YZK-06087-98,Pan,20,PAQ,1
47,2025-06-08,SZJ-76414-24,Arroz,134,UNI,1
46,2025-06-08,LEK-96807-82,Azúcar,134,UNI,1
48,2025-06-08,GET-58791-09,Aceite,145,UNI,1
29,2025-06-08,HGA-86693-42,Harina,24,UNI,1
34,2025-06-08,FHG-40571-57,Sal,15,UNI,1
31,2025-06-08,BWL-77714-70,Café,12,PAQ,1
28,2025-06-08,PQX-59844-04,Té,20,UNI,1
37,2025-06-08,ORZ-56803-77,Galletas,46,UNI,1
