codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
39,2025-04-13,NXM-72273-96,Leche,0,UNI,1
37,2025-04-13,YZK-06087-98,Pan,0,UNI,1
39,2025-04-13,SZJ-76414-24,Arroz,0,PAQ,1
44,2025-04-13,LEK-96807-82,Azúcar,0,PAQ,1
47,2025-04-13,GET-58791-09,Aceite,0,UNI,1
41,2025-04-13,HGA-86693-42,Harina,0,PAQ,1
28,2025-04-13,FHG-40571-57,Sal,0,UNI,1
48,2025-04-13,BWL-77714-70,Café,0,UNI,1
49,2025-04-13,PQX-59844-04,Té,0,PAQ,1
43,2025-04-13,ORZ-56803-77,Galletas,0,PAQ,1
