codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
40,2025-06-03,NXM-72273-96,Leche,123,UNI,1
28,2025-06-03,YZK-06087-98,Pan,132,UNI,1
27,2025-06-03,SZJ-76414-24,Arroz,87,UNI,1
26,2025-06-03,LEK-96807-82,Azúcar,12,PAQ,1
32,2025-06-03,GET-58791-09,Aceite,12,PAQ,1
37,2025-06-03,HGA-86693-42,Harina,0,PAQ,1
26,2025-06-03,FHG-40571-57,Sal,123,UNI,1
28,2025-06-03,BWL-77714-70,Café,3,PAQ,1
46,2025-06-03,PQX-59844-04,Té,69,UNI,1
44,2025-06-03,ORZ-56803-77,Galletas,16,PAQ,1
