codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
32,2025-05-31,NXM-72273-96,Leche,26,PAQ,1
48,2025-05-31,YZK-06087-98,Pan,93,UNI,1
47,2025-05-31,SZJ-76414-24,Arroz,1,PAQ,1
48,2025-05-31,LEK-96807-82,Azúcar,25,UNI,1
28,2025-05-31,GET-58791-09,Aceite,5,PAQ,1
34,2025-05-31,HGA-86693-42,Harina,101,UNI,1
43,2025-05-31,FHG-40571-57,Sal,34,UNI,1
50,2025-05-31,BWL-77714-70,Café,67,UNI,1
38,2025-05-31,PQX-59844-04,Té,0,PAQ,1
32,2025-05-31,ORZ-56803-77,Galletas,26,PAQ,1
