codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
45,2025-04-16,NXM-72273-96,Leche,0,UNI,1
33,2025-04-16,YZK-06087-98,Pan,0,PAQ,1
43,2025-04-16,SZJ-76414-24,Arroz,0,PAQ,1
46,2025-04-16,LEK-96807-82,Azúcar,0,PAQ,1
35,2025-04-16,GET-58791-09,Aceite,0,PAQ,1
40,2025-04-16,HGA-86693-42,Harina,0,PAQ,1
38,2025-04-16,FHG-40571-57,Sal,0,UNI,1
43,2025-04-16,BWL-77714-70,Café,0,UNI,1
48,2025-04-16,PQX-59844-04,Té,0,PAQ,1
30,2025-04-16,ORZ-56803-77,Galletas,0,PAQ,1
