codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
28,2025-05-24,NXM-72273-96,Leche,52,UNI,1
30,2025-05-24,YZK-06087-98,Pan,24,UNI,1
30,2025-05-24,SZJ-76414-24,Arroz,15,PAQ,1
48,2025-05-24,LEK-96807-82,Azúcar,2,PAQ,1
38,2025-05-24,GET-58791-09,Aceite,18,UNI,1
44,2025-05-24,HGA-86693-42,Harina,16,PAQ,1
46,2025-05-24,FHG-40571-57,Sal,11,PAQ,1
45,2025-05-24,BWL-77714-70,Café,83,UNI,1
49,2025-05-24,PQX-59844-04,Té,35,UNI,1
42,2025-05-24,ORZ-56803-77,Galletas,0,PAQ,1
