codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
34,2025-06-09,NXM-72273-96,Leche,44,UNI,1
29,2025-06-09,YZK-06087-98,Pan,10,PAQ,1
49,2025-06-09,SZJ-76414-24,Arroz,9,UNI,1
38,2025-06-09,LEK-96807-82,Azúcar,22,PAQ,1
26,2025-06-09,GET-58791-09,Aceite,48,UNI,1
30,2025-06-09,HGA-86693-42,Harina,11,PAQ,1
48,2025-06-09,FHG-40571-57,Sal,52,UNI,1
39,2025-06-09,BWL-77714-70,Café,3,PAQ,1
29,2025-06-09,PQX-59844-04,Té,85,UNI,1
31,2025-06-09,ORZ-56803-77,Galletas,21,PAQ,1
