codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
91,6629,2025-06-10,NXM-72273-96,34,23677.23,EFE,3
84,6914,2025-06-10,YZK-06087-98,22,15676.75,CEX,3
97,4789,2025-06-10,SZJ-76414-24,18,9149.69,EFE,3
98,2352,2025-06-10,LEK-96807-82,4,2018.37,EFE,3
95,5366,2025-06-10,GET-58791-09,33,19061.14,EFE,3
83,9531,2025-06-10,HGA-86693-42,36,22789.3,CEX,3
79,6426,2025-06-10,FHG-40571-57,41,30521.43,CEX,3
82,2723,2025-06-10,BWL-77714-70,7,4561.5,EFE,3
79,4884,2025-06-10,PQX-59844-04,27,19659.55,EFE,3
95,6574,2025-06-10,ORZ-56803-77,37,15487.28,CEX,3
