codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
77,7012,2025-05-18,NXM-72273-96,28,16209.82,CEX,3
83,4609,2025-05-18,YZK-06087-98,12,6328.46,EFE,3
98,2903,2025-05-18,SZJ-76414-24,38,24778.36,CEX,3
88,8077,2025-05-18,LEK-96807-82,23,9230.63,EFE,3
79,1149,2025-05-18,GET-58791-09,15,5970.31,CEX,3
83,3134,2025-05-18,HGA-86693-42,8,5765.54,CEX,3
87,8258,2025-05-18,FHG-40571-57,0,0.0,EFE,3
76,8780,2025-05-18,BWL-77714-70,8,4447.45,EFE,3
88,9351,2025-05-18,PQX-59844-04,13,5182.49,EFE,3
79,8616,2025-05-18,ORZ-56803-77,28,14262.37,EFE,3
