codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
95,9921,2025-06-09,NXM-72273-96,34,21139.26,CEX,3
87,1367,2025-06-09,YZK-06087-98,21,11282.91,CEX,3
89,4355,2025-06-09,SZJ-76414-24,29,21589.36,EFE,3
76,9022,2025-06-09,LEK-96807-82,13,5313.81,EFE,3
97,6579,2025-06-09,GET-58791-09,20,10039.86,EFE,3
88,8326,2025-06-09,HGA-86693-42,32,20705.59,CEX,3
91,8824,2025-06-09,FHG-40571-57,17,8798.59,CEX,3
99,4455,2025-06-09,BWL-77714-70,17,9044.2,CEX,3
80,1904,2025-06-09,PQX-59844-04,6,2016.61,CEX,3
82,1932,2025-06-09,ORZ-56803-77,40,13584.64,EFE,3
