codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
79,3102,2025-04-19,NXM-72273-96,21,9787.8,EFE,3
88,6381,2025-04-19,YZK-06087-98,13,7449.38,EFE,3
92,9626,2025-04-19,SZJ-76414-24,13,9004.23,EFE,3
82,3273,2025-04-19,LEK-96807-82,17,10591.82,EFE,3
95,7578,2025-04-19,GET-58791-09,1,566.11,CEX,3
78,6245,2025-04-19,HGA-86693-42,31,16114.27,EFE,3
79,9911,2025-04-19,FHG-40571-57,14,10800.71,CEX,3
83,7564,2025-04-19,BWL-77714-70,22,13800.89,CEX,3
84,9373,2025-04-19,PQX-59844-04,8,3088.42,CEX,3
93,1635,2025-04-19,ORZ-56803-77,45,22215.19,EFE,3
