codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
88,3336,2025-06-08,NXM-72273-96,4,1705.28,CEX,3
93,8472,2025-06-08,YZK-06087-98,29,15077.77,EFE,3
91,7032,2025-06-08,SZJ-76414-24,24,13209.66,EFE,3
91,5944,2025-06-08,LEK-96807-82,13,4605.5,CEX,3
93,3477,2025-06-08,GET-58791-09,12,8112.51,EFE,3
95,2370,2025-06-08,HGA-86693-42,13,6941.15,EFE,3
93,6198,2025-06-08,FHG-40571-57,29,17479.82,EFE,3
81,6330,2025-06-08,BWL-77714-70,29,16146.69,CEX,3
95,2679,2025-06-08,PQX-59844-04,35,22548.47,CEX,3
94,4871,2025-06-08,ORZ-56803-77,24,15493.51,CEX,3
