codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
84,4591,2025-04-18,NXM-72273-96,17,9157.01,CEX,3
90,7891,2025-04-18,YZK-06087-98,10,6272.72,EFE,3
76,4591,2025-04-18,SZJ-76414-24,17,9482.41,EFE,3
85,3522,2025-04-18,LEK-96807-82,15,8919.01,EFE,3
92,2475,2025-04-18,GET-58791-09,15,6529.74,CEX,3
83,8020,2025-04-18,HGA-86693-42,39,18763.09,EFE,3
80,4849,2025-04-18,FHG-40571-57,10,7304.34,CEX,3
76,3544,2025-04-18,BWL-77714-70,38,23248.53,EFE,3
90,3103,2025-04-18,PQX-59844-04,45,16943.89,CEX,3
78,7675,2025-04-18,ORZ-56803-77,37,26122.16,CEX,3
