codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
78,7258,2025-05-26,NXM-72273-96,8,5870.83,CEX,3
87,7560,2025-05-26,YZK-06087-98,23,7221.76,EFE,3
95,2247,2025-05-26,SZJ-76414-24,24,16507.14,EFE,3
99,6812,2025-05-26,LEK-96807-82,19,9669.25,EFE,3
76,7788,2025-05-26,GET-58791-09,4,3131.42,EFE,3
94,6721,2025-05-26,HGA-86693-42,13,7601.58,EFE,3
87,6444,2025-05-26,FHG-40571-57,15,10068.58,EFE,3
87,9697,2025-05-26,BWL-77714-70,2,1557.6,EFE,3
97,2196,2025-05-26,PQX-59844-04,47,28997.61,CEX,3
92,5584,2025-05-26,ORZ-56803-77,31,16641.25,CEX,3
