codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
78,5800,2025-06-02,NXM-72273-96,24,7617.77,EFE,3
84,4776,2025-06-02,YZK-06087-98,34,17584.58,CEX,3
81,8364,2025-06-02,SZJ-76414-24,22,14889.51,CEX,3
94,2301,2025-06-02,LEK-96807-82,11,8582.38,CEX,3
87,9217,2025-06-02,GET-58791-09,21,7861.21,CEX,3
84,3725,2025-06-02,HGA-86693-42,37,23994.66,EFE,3
95,5307,2025-06-02,FHG-40571-57,9,6504.67,EFE,3
91,2722,2025-06-02,BWL-77714-70,27,13477.92,EFE,3
92,7071,2025-06-02,PQX-59844-04,43,21619.94,EFE,3
98,7352,2025-06-02,ORZ-56803-77,8,2846.19,CEX,3
