codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
98,9635,2025-04-16,NXM-72273-96,19,12880.63,CEX,3
98,8472,2025-04-16,YZK-06087-98,12,7511.64,EFE,3
92,5876,2025-04-16,SZJ-76414-24,2,856.99,CEX,3
90,6058,2025-04-16,LEK-96807-82,13,4656.87,EFE,3
86,7442,2025-04-16,GET-58791-09,5,2129.57,EFE,3
76,6167,2025-04-16,HGA-86693-42,30,15063.23,EFE,3
80,6901,2025-04-16,FHG-40571-57,22,11971.39,EFE,3
85,8970,2025-04-16,BWL-77714-70,47,15522.42,EFE,3
92,8273,2025-04-16,PQX-59844-04,16,10092.18,EFE,3
99,2632,2025-04-16,ORZ-56803-77,29,20855.89,CEX,3
