codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
96,5793,2025-04-20,NXM-72273-96,31,18925.78,EFE,3
84,1856,2025-04-20,YZK-06087-98,40,23484.19,CEX,3
82,2022,2025-04-20,SZJ-76414-24,37,15227.87,CEX,3
91,7956,2025-04-20,LEK-96807-82,32,17786.29,EFE,3
87,6119,2025-04-20,GET-58791-09,41,18952.22,CEX,3
100,3691,2025-04-20,HGA-86693-42,23,16222.08,EFE,3
88,3991,2025-04-20,FHG-40571-57,17,12148.79,CEX,3
96,3527,2025-04-20,BWL-77714-70,36,24661.88,EFE,3
85,2374,2025-04-20,PQX-59844-04,9,3870.21,EFE,3
88,3452,2025-04-20,ORZ-56803-77,0,0.0,EFE,3
