codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
85,1941,2025-05-19,NXM-72273-96,31,12335.31,CEX,3
93,7808,2025-05-19,YZK-06087-98,39,23403.22,CEX,3
91,3607,2025-05-19,SZJ-76414-24,34,23607.33,EFE,3
98,1225,2025-05-19,LEK-96807-82,12,7913.94,CEX,3
94,5254,2025-05-19,GET-58791-09,19,12529.98,CEX,3
91,7930,2025-05-19,HGA-86693-42,17,10014.13,EFE,3
84,7935,2025-05-19,FHG-40571-57,32,20285.97,CEX,3
86,8520,2025-05-19,BWL-77714-70,31,10420.79,CEX,3
95,7959,2025-05-19,PQX-59844-04,18,6726.85,EFE,3
85,2407,2025-05-19,ORZ-56803-77,20,9999.76,CEX,3
