codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
85,9394,2025-05-30,NXM-72273-96,17,13113.5,CEX,3
78,5143,2025-05-30,YZK-06087-98,39,27875.14,EFE,3
79,3174,2025-05-30,SZJ-76414-24,9,4388.43,EFE,3
91,7801,2025-05-30,LEK-96807-82,16,10312.88,EFE,3
81,6066,2025-05-30,GET-58791-09,29,20050.69,CEX,3
96,9607,2025-05-30,HGA-86693-42,8,6097.53,EFE,3
94,5772,2025-05-30,FHG-40571-57,16,7694.33,EFE,3
78,4754,2025-05-30,BWL-77714-70,17,10099.04,CEX,3
88,9286,2025-05-30,PQX-59844-04,36,21355.62,EFE,3
77,6313,2025-05-30,ORZ-56803-77,18,9664.38,EFE,3
