codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
83,7190,2025-06-11,NXM-72273-96,13,6242.14,EFE,3
78,4973,2025-06-11,YZK-06087-98,31,17915.33,EFE,3
96,3411,2025-06-11,SZJ-76414-24,18,13275.91,CEX,3
96,8572,2025-06-11,LEK-96807-82,4,2721.68,EFE,3
78,6100,2025-06-11,GET-58791-09,27,13013.55,EFE,3
78,1177,2025-06-11,HGA-86693-42,19,8385.33,EFE,3
97,6280,2025-06-11,FHG-40571-57,19,7500.53,EFE,3
99,5278,2025-06-11,BWL-77714-70,5,3863.23,EFE,3
86,8200,2025-06-11,PQX-59844-04,11,4192.59,EFE,3
81,8684,2025-06-11,ORZ-56803-77,13,7436.99,EFE,3
