codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
93,7443,2025-05-21,NXM-72273-96,33,12609.45,EFE,3
100,1331,2025-05-21,YZK-06087-98,34,23964.3,EFE,3
76,5584,2025-05-21,SZJ-76414-24,28,9038.99,CEX,3
78,9131,2025-05-21,LEK-96807-82,3,1394.14,CEX,3
85,9061,2025-05-21,GET-58791-09,16,7791.53,CEX,3
91,5318,2025-05-21,HGA-86693-42,30,11355.15,CEX,3
98,3867,2025-05-21,FHG-40571-57,45,25566.46,EFE,3
87,3705,2025-05-21,BWL-77714-70,21,12779.67,EFE,3
86,6851,2025-05-21,PQX-59844-04,7,5515.13,CEX,3
80,9277,2025-05-21,ORZ-56803-77,28,14472.39,EFE,3
