codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
77,4431,2025-05-06,NXM-72273-96,0,0.0,EFE,3
100,2530,2025-05-06,YZK-06087-98,13,8115.44,EFE,3
95,2273,2025-05-06,SZJ-76414-24,20,8469.6,EFE,3
96,1489,2025-05-06,LEK-96807-82,28,17469.53,EFE,3
77,8394,2025-05-06,GET-58791-09,3,1861.8,EFE,3
89,2056,2025-05-06,HGA-86693-42,32,18891.29,EFE,3
82,4430,2025-05-06,FHG-40571-57,33,22308.19,CEX,3
86,2959,2025-05-06,BWL-77714-70,38,20102.43,EFE,3
100,9053,2025-05-06,PQX-59844-04,17,10118.25,CEX,3
92,4593,2025-05-06,ORZ-56803-77,25,11649.96,EFE,3
