codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
99,7584,2025-05-11,NXM-72273-96,43,20019.44,CEX,3
82,8883,2025-05-11,YZK-06087-98,8,2728.94,CEX,3
78,1276,2025-05-11,SZJ-76414-24,9,3885.59,CEX,3
77,6802,2025-05-11,LEK-96807-82,31,12800.32,CEX,3
79,4106,2025-05-11,GET-58791-09,16,6087.91,CEX,3
88,1424,2025-05-11,HGA-86693-42,5,1924.52,EFE,3
80,3025,2025-05-11,FHG-40571-57,11,5518.56,EFE,3
77,2170,2025-05-11,BWL-77714-70,43,18204.85,CEX,3
91,1715,2025-05-11,PQX-59844-04,23,8140.24,CEX,3
77,9526,2025-05-11,ORZ-56803-77,29,11137.84,EFE,3
