codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
91,6143,2025-05-23,NXM-72273-96,26,15734.13,CEX,3
97,5818,2025-05-23,YZK-06087-98,4,2964.42,CEX,3
87,7258,2025-05-23,SZJ-76414-24,29,20404.72,EFE,3
95,2489,2025-05-23,LEK-96807-82,46,27099.43,EFE,3
88,9342,2025-05-23,GET-58791-09,32,16741.97,EFE,3
81,8139,2025-05-23,HGA-86693-42,28,15927.26,CEX,3
81,4369,2025-05-23,FHG-40571-57,5,2707.68,CEX,3
93,7189,2025-05-23,BWL-77714-70,17,7322.16,EFE,3
83,3310,2025-05-23,PQX-59844-04,47,18998.37,CEX,3
77,6948,2025-05-23,ORZ-56803-77,0,0.0,EFE,3
