codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
76,4261,2025-04-24,NXM-72273-96,22,14492.47,CEX,3
86,5181,2025-04-24,YZK-06087-98,18,6253.53,EFE,3
91,9791,2025-04-24,SZJ-76414-24,44,33944.63,CEX,3
88,7592,2025-04-24,LEK-96807-82,26,14493.53,EFE,3
96,8203,2025-04-24,GET-58791-09,17,9205.49,EFE,3
83,6678,2025-04-24,HGA-86693-42,29,8656.98,EFE,3
93,9413,2025-04-24,FHG-40571-57,18,13608.13,CEX,3
93,5842,2025-04-24,BWL-77714-70,42,23651.42,EFE,3
88,5987,2025-04-24,PQX-59844-04,9,4077.65,EFE,3
77,3090,2025-04-24,ORZ-56803-77,26,7709.14,EFE,3
