codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
79,9886,2025-05-15,NXM-72273-96,16,8506.35,CEX,3
78,4418,2025-05-15,YZK-06087-98,6,2052.99,CEX,3
77,9104,2025-05-15,SZJ-76414-24,38,22664.76,CEX,3
99,7233,2025-05-15,LEK-96807-82,38,27894.83,CEX,3
97,6696,2025-05-15,GET-58791-09,9,5128.26,CEX,3
86,5448,2025-05-15,HGA-86693-42,16,5769.04,CEX,3
100,6183,2025-05-15,FHG-40571-57,1,765.12,EFE,3
92,1692,2025-05-15,BWL-77714-70,25,12765.78,CEX,3
79,5442,2025-05-15,PQX-59844-04,1,585.26,EFE,3
78,7025,2025-05-15,ORZ-56803-77,26,7919.15,CEX,3
