codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
87,7396,2025-06-07,NXM-72273-96,26,11896.58,CEX,3
86,5652,2025-06-07,YZK-06087-98,13,6333.76,EFE,3
84,5623,2025-06-07,SZJ-76414-24,30,11828.98,EFE,3
100,1087,2025-06-07,LEK-96807-82,17,11533.65,EFE,3
92,3836,2025-06-07,GET-58791-09,18,10847.18,EFE,3
81,6073,2025-06-07,HGA-86693-42,2,1000.07,EFE,3
83,2563,2025-06-07,FHG-40571-57,33,17312.54,CEX,3
88,6850,2025-06-07,BWL-77714-70,22,9034.05,EFE,3
96,2209,2025-06-07,PQX-59844-04,9,3134.27,EFE,3
81,1757,2025-06-07,ORZ-56803-77,22,15651.96,CEX,3
