codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
78,6006,2025-06-03,NXM-72273-96,20,7878.24,EFE,3
87,6527,2025-06-03,YZK-06087-98,32,11691.9,EFE,3
80,5664,2025-06-03,SZJ-76414-24,15,5650.61,CEX,3
77,4702,2025-06-03,LEK-96807-82,28,15491.46,CEX,3
76,7612,2025-06-03,GET-58791-09,27,10351.22,EFE,3
80,4516,2025-06-03,HGA-86693-42,28,11198.68,EFE,3
97,1720,2025-06-03,FHG-40571-57,22,16402.86,CEX,3
76,9068,2025-06-03,BWL-77714-70,27,17116.25,EFE,3
93,2727,2025-06-03,PQX-59844-04,38,19190.17,EFE,3
91,8483,2025-06-03,ORZ-56803-77,24,8788.35,CEX,3
