codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
82,7286,2025-05-12,NXM-72273-96,10,5292.96,CEX,3
93,9296,2025-05-12,YZK-06087-98,13,6519.16,EFE,3
81,7923,2025-05-12,SZJ-76414-24,42,30299.96,CEX,3
97,7575,2025-05-12,LEK-96807-82,19,7026.01,EFE,3
94,8034,2025-05-12,GET-58791-09,2,813.55,CEX,3
97,9230,2025-05-12,HGA-86693-42,36,25354.82,EFE,3
85,9346,2025-05-12,FHG-40571-57,17,11965.06,CEX,3
76,5707,2025-05-12,BWL-77714-70,12,6462.12,CEX,3
88,7117,2025-05-12,PQX-59844-04,14,9580.57,CEX,3
96,3694,2025-05-12,ORZ-56803-77,43,14335.13,EFE,3
