codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
96,6773,2025-06-05,NXM-72273-96,28,19853.94,CEX,3
99,3247,2025-06-05,YZK-06087-98,13,7229.12,CEX,3
82,5456,2025-06-05,SZJ-76414-24,14,9056.9,CEX,3
81,4798,2025-06-05,LEK-96807-82,39,22236.49,CEX,3
83,1218,2025-06-05,GET-58791-09,0,0.0,CEX,3
83,5840,2025-06-05,HGA-86693-42,43,15775.93,CEX,3
94,7370,2025-06-05,FHG-40571-57,38,17025.44,CEX,3
97,6912,2025-06-05,BWL-77714-70,28,10859.52,EFE,3
91,4300,2025-06-05,PQX-59844-04,13,10379.43,CEX,3
93,8918,2025-06-05,ORZ-56803-77,34,18954.89,CEX,3
