codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
81,5873,2025-05-04,NXM-72273-96,23,11429.15,CEX,3
91,4421,2025-05-04,YZK-06087-98,47,28210.47,CEX,3
89,6934,2025-05-04,SZJ-76414-24,35,26237.0,CEX,3
83,3421,2025-05-04,LEK-96807-82,44,30360.7,CEX,3
77,4430,2025-05-04,GET-58791-09,11,7669.57,EFE,3
84,9443,2025-05-04,HGA-86693-42,21,14275.44,CEX,3
80,1697,2025-05-04,FHG-40571-57,15,8393.3,EFE,3
93,3363,2025-05-04,BWL-77714-70,27,20666.17,EFE,3
92,1972,2025-05-04,PQX-59844-04,16,6981.33,CEX,3
92,5798,2025-05-04,ORZ-56803-77,16,11666.47,EFE,3
