codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
80,4167,2025-05-01,NXM-72273-96,20,12377.31,EFE,3
78,4621,2025-05-01,YZK-06087-98,31,16887.29,EFE,3
76,2395,2025-05-01,SZJ-76414-24,27,13406.11,CEX,3
80,3538,2025-05-01,LEK-96807-82,10,3777.73,EFE,3
85,8102,2025-05-01,GET-58791-09,8,2995.33,EFE,3
100,3981,2025-05-01,HGA-86693-42,17,6702.53,CEX,3
76,3204,2025-05-01,FHG-40571-57,35,18231.56,CEX,3
93,9728,2025-05-01,BWL-77714-70,34,19800.81,EFE,3
100,7376,2025-05-01,PQX-59844-04,22,12995.23,EFE,3
91,8802,2025-05-01,ORZ-56803-77,1,792.37,CEX,3
