codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
96,3347,2025-06-01,NXM-72273-96,8,4694.12,EFE,3
96,5876,2025-06-01,YZK-06087-98,7,4494.48,EFE,3
97,7603,2025-06-01,SZJ-76414-24,37,15617.42,EFE,3
95,4426,2025-06-01,LEK-96807-82,4,2091.6,EFE,3
86,9419,2025-06-01,GET-58791-09,30,9899.65,EFE,3
93,6851,2025-06-01,HGA-86693-42,18,8451.91,CEX,3
77,2188,2025-06-01,FHG-40571-57,43,32430.54,CEX,3
82,5641,2025-06-01,BWL-77714-70,28,9953.16,CEX,3
88,8306,2025-06-01,PQX-59844-04,37,19707.26,EFE,3
78,1631,2025-06-01,ORZ-56803-77,20,11545.88,CEX,3
