codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
76,9005,2025-05-31,NXM-72273-96,25,16528.36,CEX,3
93,6207,2025-05-31,YZK-06087-98,26,18353.63,CEX,3
77,7951,2025-05-31,SZJ-76414-24,17,8114.12,EFE,3
76,8435,2025-05-31,LEK-96807-82,20,14647.08,EFE,3
85,7001,2025-05-31,GET-58791-09,27,19691.93,CEX,3
90,2981,2025-05-31,HGA-86693-42,8,3305.06,CEX,3
83,6881,2025-05-31,FHG-40571-57,4,3002.3,EFE,3
91,5455,2025-05-31,BWL-77714-70,28,15024.63,CEX,3
99,3543,2025-05-31,PQX-59844-04,22,14329.19,EFE,3
97,8346,2025-05-31,ORZ-56803-77,14,4269.0,CEX,3
