codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
88,1786,2025-04-27,NXM-72273-96,15,4525.69,EFE,3
95,8017,2025-04-27,YZK-06087-98,34,21381.95,EFE,3
77,1926,2025-04-27,SZJ-76414-24,20,10380.77,CEX,3
89,8671,2025-04-27,LEK-96807-82,33,12850.97,EFE,3
85,7049,2025-04-27,GET-58791-09,18,7057.0,EFE,3
82,7595,2025-04-27,HGA-86693-42,15,8452.67,EFE,3
84,6804,2025-04-27,FHG-40571-57,19,12280.04,CEX,3
96,3130,2025-04-27,BWL-77714-70,22,16106.14,CEX,3
93,6775,2025-04-27,PQX-59844-04,8,4919.31,EFE,3
83,5648,2025-04-27,ORZ-56803-77,8,2692.59,CEX,3
