codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
100,3184,2025-04-21,NXM-72273-96,30,12992.03,CEX,3
76,7023,2025-04-21,YZK-06087-98,34,23123.67,CEX,3
77,5473,2025-04-21,SZJ-76414-24,29,8927.38,CEX,3
89,3058,2025-04-21,LEK-96807-82,13,10214.3,EFE,3
86,8174,2025-04-21,GET-58791-09,6,3914.94,CEX,3
97,8564,2025-04-21,HGA-86693-42,25,14940.34,EFE,3
97,2440,2025-04-21,FHG-40571-57,9,6789.92,EFE,3
100,7824,2025-04-21,BWL-77714-70,0,0.0,CEX,3
91,6606,2025-04-21,PQX-59844-04,11,5947.7,CEX,3
92,3344,2025-04-21,ORZ-56803-77,24,17347.78,EFE,3
