codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
85,3850,2025-05-07,NXM-72273-96,30,12556.55,CEX,3
77,2403,2025-05-07,YZK-06087-98,26,12896.38,EFE,3
100,6216,2025-05-07,SZJ-76414-24,25,16481.67,CEX,3
97,8870,2025-05-07,LEK-96807-82,15,11712.16,EFE,3
78,4216,2025-05-07,GET-58791-09,20,7063.96,EFE,3
88,2532,2025-05-07,HGA-86693-42,11,7035.94,EFE,3
99,1512,2025-05-07,FHG-40571-57,8,2453.57,EFE,3
84,2644,2025-05-07,BWL-77714-70,9,4314.14,CEX,3
82,6850,2025-05-07,PQX-59844-04,1,417.74,CEX,3
93,9853,2025-05-07,ORZ-56803-77,43,16941.41,CEX,3
