codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
67,2025-06-05,NXM-72273-96,Leche,15,PAQ,2
75,2025-06-05,YZK-06087-98,Pan,76,UNI,2
66,2025-06-05,SZJ-76414-24,Arroz,57,UNI,2
72,2025-06-05,LEK-96807-82,Azúcar,0,PAQ,2
65,2025-06-05,GET-58791-09,Aceite,62,UNI,2
52,2025-06-05,HGA-86693-42,Harina,6,PAQ,2
61,2025-06-05,FHG-40571-57,Sal,27,PAQ,2
74,2025-06-05,BWL-77714-70,Café,21,PAQ,2
51,2025-06-05,PQX-59844-04,Té,37,UNI,2
72,2025-06-05,ORZ-56803-77,Galletas,68,UNI,2
