codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
53,2025-05-12,NXM-72273-96,Leche,24,PAQ,2
71,2025-05-12,YZK-06087-98,Pan,14,UNI,2
68,2025-05-12,SZJ-76414-24,Arroz,5,PAQ,2
57,2025-05-12,LEK-96807-82,Azúcar,0,PAQ,2
52,2025-05-12,GET-58791-09,Aceite,0,PAQ,2
62,2025-05-12,HGA-86693-42,Harina,41,UNI,2
54,2025-05-12,FHG-40571-57,Sal,12,PAQ,2
72,2025-05-12,BWL-77714-70,Café,0,UNI,2
73,2025-05-12,PQX-59844-04,Té,35,UNI,2
63,2025-05-12,ORZ-56803-77,Galletas,0,PAQ,2
