codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
65,2025-06-08,NXM-72273-96,Leche,2,PAQ,2
61,2025-06-08,YZK-06087-98,Pan,6,PAQ,2
63,2025-06-08,SZJ-76414-24,Arroz,10,PAQ,2
63,2025-06-08,LEK-96807-82,Azúcar,41,PAQ,2
68,2025-06-08,GET-58791-09,Aceite,31,PAQ,2
51,2025-06-08,HGA-86693-42,Harina,0,PAQ,2
60,2025-06-08,FHG-40571-57,Sal,115,UNI,2
59,2025-06-08,BWL-77714-70,Café,2,PAQ,2
55,2025-06-08,PQX-59844-04,Té,0,PAQ,2
74,2025-06-08,ORZ-56803-77,Galletas,60,UNI,2
