codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
68,2025-04-21,NXM-72273-96,Leche,12,UNI,2
73,2025-04-21,YZK-06087-98,Pan,0,UNI,2
54,2025-04-21,SZJ-76414-24,Arroz,0,PAQ,2
73,2025-04-21,LEK-96807-82,Azúcar,0,UNI,2
57,2025-04-21,GET-58791-09,Aceite,0,PAQ,2
56,2025-04-21,HGA-86693-42,Harina,3,PAQ,2
59,2025-04-21,FHG-40571-57,Sal,0,PAQ,2
71,2025-04-21,BWL-77714-70,Café,0,UNI,2
70,2025-04-21,PQX-59844-04,Té,0,PAQ,2
65,2025-04-21,ORZ-56803-77,Galletas,3,UNI,2
