codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
65,2025-04-22,NXM-72273-96,Leche,0,PAQ,2
74,2025-04-22,YZK-06087-98,Pan,0,PAQ,2
54,2025-04-22,SZJ-76414-24,Arroz,0,PAQ,2
63,2025-04-22,LEK-96807-82,Azúcar,0,UNI,2
57,2025-04-22,GET-58791-09,Aceite,0,PAQ,2
67,2025-04-22,HGA-86693-42,Harina,0,PAQ,2
65,2025-04-22,FHG-40571-57,Sal,14,UNI,2
71,2025-04-22,BWL-77714-70,Café,0,UNI,2
70,2025-04-22,PQX-59844-04,Té,0,UNI,2
69,2025-04-22,ORZ-56803-77,Galletas,0,PAQ,2
