codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
75,2025-06-01,NXM-72273-96,Leche,7,UNI,2
57,2025-06-01,YZK-06087-98,Pan,30,UNI,2
53,2025-06-01,SZJ-76414-24,Arroz,12,UNI,2
53,2025-06-01,LEK-96807-82,Azúcar,14,PAQ,2
71,2025-06-01,GET-58791-09,Aceite,10,PAQ,2
69,2025-06-01,HGA-86693-42,Harina,3,PAQ,2
65,2025-06-01,FHG-40571-57,Sal,90,UNI,2
57,2025-06-01,BWL-77714-70,Café,21,PAQ,2
59,2025-06-01,PQX-59844-04,Té,20,PAQ,2
52,2025-06-01,ORZ-56803-77,Galletas,27,PAQ,2
