codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
61,2025-05-25,NXM-72273-96,Leche,11,PAQ,2
67,2025-05-25,YZK-06087-98,Pan,51,UNI,2
69,2025-05-25,SZJ-76414-24,Arroz,26,PAQ,2
53,2025-05-25,LEK-96807-82,Azúcar,12,PAQ,2
63,2025-05-25,GET-58791-09,Aceite,66,UNI,2
69,2025-05-25,HGA-86693-42,Harina,19,UNI,2
63,2025-05-25,FHG-40571-57,Sal,31,UNI,2
52,2025-05-25,BWL-77714-70,Café,0,PAQ,2
73,2025-05-25,PQX-59844-04,Té,6,PAQ,2
53,2025-05-25,ORZ-56803-77,Galletas,96,UNI,2
