codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
53,2025-05-15,NXM-72273-96,Leche,48,UNI,2
64,2025-05-15,YZK-06087-98,Pan,60,UNI,2
73,2025-05-15,SZJ-76414-24,Arroz,72,UNI,2
58,2025-05-15,LEK-96807-82,Azúcar,12,PAQ,2
73,2025-05-15,GET-58791-09,Aceite,65,UNI,2
63,2025-05-15,HGA-86693-42,Harina,9,PAQ,2
51,2025-05-15,FHG-40571-57,Sal,39,UNI,2
59,2025-05-15,BWL-77714-70,Café,65,UNI,2
53,2025-05-15,PQX-59844-04,Té,55,UNI,2
67,2025-05-15,ORZ-56803-77,Galletas,0,PAQ,2
