codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
71,2025-05-07,NXM-72273-96,Leche,5,PAQ,2
55,2025-05-07,YZK-06087-98,Pan,0,PAQ,2
71,2025-05-07,SZJ-76414-24,Arroz,0,PAQ,2
57,2025-05-07,LEK-96807-82,Azúcar,32,UNI,2
73,2025-05-07,GET-58791-09,Aceite,2,PAQ,2
70,2025-05-07,HGA-86693-42,Harina,29,UNI,2
73,2025-05-07,FHG-40571-57,Sal,3,PAQ,2
57,2025-05-07,BWL-77714-70,Café,0,PAQ,2
58,2025-05-07,PQX-59844-04,Té,34,UNI,2
54,2025-05-07,ORZ-56803-77,Galletas,0,PAQ,2
