codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
71,2025-05-23,NXM-72273-96,Leche,0,PAQ,2
61,2025-05-23,YZK-06087-98,Pan,0,PAQ,2
74,2025-05-23,SZJ-76414-24,Arroz,19,PAQ,2
68,2025-05-23,LEK-96807-82,Azúcar,25,PAQ,2
73,2025-05-23,GET-58791-09,Aceite,0,PAQ,2
74,2025-05-23,HGA-86693-42,Harina,0,PAQ,2
59,2025-05-23,FHG-40571-57,Sal,19,UNI,2
52,2025-05-23,BWL-77714-70,Café,15,PAQ,2
69,2025-05-23,PQX-59844-04,Té,86,UNI,2
60,2025-05-23,ORZ-56803-77,Galletas,1,PAQ,2
