codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
75,2025-05-21,NXM-72273-96,Leche,8,PAQ,2
63,2025-05-21,YZK-06087-98,Pan,36,UNI,2
68,2025-05-21,SZJ-76414-24,Arroz,0,UNI,2
51,2025-05-21,LEK-96807-82,Azúcar,18,PAQ,2
67,2025-05-21,GET-58791-09,Aceite,0,PAQ,2
60,2025-05-21,HGA-86693-42,Harina,33,UNI,2
67,2025-05-21,FHG-40571-57,Sal,22,UNI,2
69,2025-05-21,BWL-77714-70,Café,14,PAQ,2
61,2025-05-21,PQX-59844-04,Té,0,PAQ,2
72,2025-05-21,ORZ-56803-77,Galletas,65,UNI,2
