codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
59,2025-04-13,NXM-72273-96,Leche,0,PAQ,2
68,2025-04-13,YZK-06087-98,Pan,0,UNI,2
66,2025-04-13,SZJ-76414-24,Arroz,0,UNI,2
54,2025-04-13,LEK-96807-82,Azúcar,0,PAQ,2
66,2025-04-13,GET-58791-09,Aceite,0,PAQ,2
75,2025-04-13,HGA-86693-42,Harina,0,UNI,2
51,2025-04-13,FHG-40571-57,Sal,0,UNI,2
56,2025-04-13,BWL-77714-70,Café,0,UNI,2
75,2025-04-13,PQX-59844-04,Té,0,PAQ,2
72,2025-04-13,ORZ-56803-77,Galletas,0,PAQ,2
