codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
52,2025-05-03,NXM-72273-96,Leche,3,PAQ,2
61,2025-05-03,YZK-06087-98,Pan,5,PAQ,2
74,2025-05-03,SZJ-76414-24,Arroz,0,PAQ,2
73,2025-05-03,LEK-96807-82,Azúcar,14,UNI,2
55,2025-05-03,GET-58791-09,Aceite,0,PAQ,2
60,2025-05-03,HGA-86693-42,Harina,4,PAQ,2
60,2025-05-03,FHG-40571-57,Sal,9,UNI,2
64,2025-05-03,BWL-77714-70,Café,0,PAQ,2
64,2025-05-03,PQX-59844-04,Té,0,PAQ,2
58,2025-05-03,ORZ-56803-77,Galletas,0,PAQ,2
