codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
74,2025-05-01,NXM-72273-96,Leche,0,PAQ,2
61,2025-05-01,YZK-06087-98,Pan,7,PAQ,2
75,2025-05-01,SZJ-76414-24,Arroz,0,UNI,2
71,2025-05-01,LEK-96807-82,Azúcar,6,UNI,2
72,2025-05-01,GET-58791-09,Aceite,0,PAQ,2
55,2025-05-01,HGA-86693-42,Harina,0,PAQ,2
67,2025-05-01,FHG-40571-57,Sal,0,UNI,2
66,2025-05-01,BWL-77714-70,Café,19,UNI,2
72,2025-05-01,PQX-59844-04,Té,0,UNI,2
51,2025-05-01,ORZ-56803-77,Galletas,17,UNI,2
