codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
65,8512,2025-05-24,NXM-72273-96,22,7244.1,CEX,2
63,9566,2025-05-24,YZK-06087-98,36,23161.23,EFE,2
66,3989,2025-05-24,SZJ-76414-24,20,11213.81,CEX,2
54,3262,2025-05-24,LEK-96807-82,12,6387.95,EFE,2
63,8827,2025-05-24,GET-58791-09,44,25562.75,CEX,2
55,9847,2025-05-24,HGA-86693-42,33,10147.87,CEX,2
68,9883,2025-05-24,FHG-40571-57,34,23570.51,EFE,2
75,9439,2025-05-24,BWL-77714-70,13,4979.25,EFE,2
63,3360,2025-05-24,PQX-59844-04,18,9063.96,CEX,2
66,1455,2025-05-24,ORZ-56803-77,25,17484.28,CEX,2
