codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
59,8611,2025-06-06,NXM-72273-96,19,10748.51,EFE,2
68,2045,2025-06-06,YZK-06087-98,24,15466.68,CEX,2
69,9892,2025-06-06,SZJ-76414-24,10,5929.08,CEX,2
69,2131,2025-06-06,LEK-96807-82,25,16618.63,CEX,2
57,4936,2025-06-06,GET-58791-09,14,9422.11,EFE,2
67,3992,2025-06-06,HGA-86693-42,20,10170.17,CEX,2
53,4854,2025-06-06,FHG-40571-57,13,8451.81,EFE,2
57,3638,2025-06-06,BWL-77714-70,9,5496.55,CEX,2
62,3798,2025-06-06,PQX-59844-04,27,13452.06,EFE,2
70,3045,2025-06-06,ORZ-56803-77,7,2427.0,EFE,2
