codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
67,1146,2025-05-06,NXM-72273-96,29,10163.21,CEX,2
63,7525,2025-05-06,YZK-06087-98,37,14500.8,EFE,2
58,7379,2025-05-06,SZJ-76414-24,8,3294.32,EFE,2
65,2349,2025-05-06,LEK-96807-82,4,2010.03,EFE,2
61,9195,2025-05-06,GET-58791-09,23,7194.75,CEX,2
55,8135,2025-05-06,HGA-86693-42,5,3134.59,EFE,2
62,1767,2025-05-06,FHG-40571-57,11,4193.88,CEX,2
53,8783,2025-05-06,BWL-77714-70,24,12332.67,EFE,2
63,5706,2025-05-06,PQX-59844-04,34,17847.4,EFE,2
70,3844,2025-05-06,ORZ-56803-77,30,16471.46,EFE,2
