codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
58,3882,2025-05-26,NXM-72273-96,4,3182.86,EFE,2
63,2119,2025-05-26,YZK-06087-98,14,7837.98,CEX,2
75,9003,2025-05-26,SZJ-76414-24,41,15938.87,EFE,2
71,9173,2025-05-26,LEK-96807-82,2,964.16,CEX,2
74,5157,2025-05-26,GET-58791-09,8,6237.5,CEX,2
56,7678,2025-05-26,HGA-86693-42,15,11470.83,EFE,2
59,2572,2025-05-26,FHG-40571-57,16,8438.21,EFE,2
54,8229,2025-05-26,BWL-77714-70,18,14059.58,EFE,2
71,5971,2025-05-26,PQX-59844-04,29,15600.75,CEX,2
58,5384,2025-05-26,ORZ-56803-77,31,16964.55,CEX,2
