codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
71,3488,2025-05-23,NXM-72273-96,26,11147.36,CEX,2
61,4157,2025-05-23,YZK-06087-98,20,10976.71,CEX,2
74,4043,2025-05-23,SZJ-76414-24,10,6498.72,EFE,2
68,4409,2025-05-23,LEK-96807-82,0,0.0,EFE,2
73,6074,2025-05-23,GET-58791-09,7,4846.13,EFE,2
74,3844,2025-05-23,HGA-86693-42,29,11203.55,EFE,2
59,3979,2025-05-23,FHG-40571-57,21,7373.13,EFE,2
52,4724,2025-05-23,BWL-77714-70,9,5566.8,CEX,2
69,8049,2025-05-23,PQX-59844-04,25,15826.5,CEX,2
60,2169,2025-05-23,ORZ-56803-77,9,5969.92,CEX,2
