codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
73,7146,2025-04-14,NXM-72273-96,10,5300.48,EFE,2
73,7779,2025-04-14,YZK-06087-98,13,9083.4,EFE,2
65,7651,2025-04-14,SZJ-76414-24,11,6535.86,CEX,2
70,3312,2025-04-14,LEK-96807-82,19,8845.88,EFE,2
58,6461,2025-04-14,GET-58791-09,9,4919.64,EFE,2
55,2023,2025-04-14,HGA-86693-42,28,8328.04,EFE,2
73,2571,2025-04-14,FHG-40571-57,6,2226.0,CEX,2
64,9568,2025-04-14,BWL-77714-70,14,10022.03,CEX,2
73,1536,2025-04-14,PQX-59844-04,1,306.61,EFE,2
70,1037,2025-04-14,ORZ-56803-77,31,16380.13,CEX,2
