codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
65,7869,2025-05-04,NXM-72273-96,41,21639.66,EFE,2
62,6527,2025-05-04,YZK-06087-98,12,7808.28,EFE,2
72,2486,2025-05-04,SZJ-76414-24,6,4279.63,EFE,2
68,2634,2025-05-04,LEK-96807-82,13,7466.9,CEX,2
64,5163,2025-05-04,GET-58791-09,9,5805.47,EFE,2
51,7645,2025-05-04,HGA-86693-42,40,29405.73,CEX,2
63,1333,2025-05-04,FHG-40571-57,16,10356.81,CEX,2
75,2525,2025-05-04,BWL-77714-70,12,8336.09,EFE,2
57,3936,2025-05-04,PQX-59844-04,10,5718.95,EFE,2
59,9904,2025-05-04,ORZ-56803-77,22,10457.04,CEX,2
