codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
65,1057,2025-05-18,NXM-72273-96,27,12731.79,EFE,2
62,7574,2025-05-18,YZK-06087-98,21,12187.89,CEX,2
70,6171,2025-05-18,SZJ-76414-24,3,1324.55,EFE,2
58,3676,2025-05-18,LEK-96807-82,35,21997.7,CEX,2
58,9865,2025-05-18,GET-58791-09,10,3005.02,CEX,2
67,3553,2025-05-18,HGA-86693-42,16,4829.31,CEX,2
61,3569,2025-05-18,FHG-40571-57,13,6292.17,CEX,2
61,4952,2025-05-18,BWL-77714-70,37,26176.05,EFE,2
66,6847,2025-05-18,PQX-59844-04,26,11031.56,CEX,2
72,2838,2025-05-18,ORZ-56803-77,37,11276.62,CEX,2
