codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
58,1787,2025-05-17,NXM-72273-96,4,2076.46,EFE,2
63,7227,2025-05-17,YZK-06087-98,16,6144.33,CEX,2
74,5460,2025-05-17,SZJ-76414-24,11,8505.19,EFE,2
52,5914,2025-05-17,LEK-96807-82,9,6007.38,CEX,2
52,1790,2025-05-17,GET-58791-09,25,17956.52,CEX,2
69,2465,2025-05-17,HGA-86693-42,10,3097.3,CEX,2
62,6849,2025-05-17,FHG-40571-57,24,9599.64,CEX,2
62,9686,2025-05-17,BWL-77714-70,8,5305.23,CEX,2
69,6527,2025-05-17,PQX-59844-04,6,2300.73,EFE,2
52,7126,2025-05-17,ORZ-56803-77,0,0.0,CEX,2
