codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
61,2081,2025-04-30,NXM-72273-96,4,1333.82,EFE,2
72,1838,2025-04-30,YZK-06087-98,6,4324.57,CEX,2
53,5388,2025-04-30,SZJ-76414-24,23,7562.92,EFE,2
58,9237,2025-04-30,LEK-96807-82,5,3459.96,CEX,2
73,2041,2025-04-30,GET-58791-09,14,7739.11,EFE,2
54,2553,2025-04-30,HGA-86693-42,18,9812.05,CEX,2
75,9257,2025-04-30,FHG-40571-57,24,8302.52,EFE,2
61,9443,2025-04-30,BWL-77714-70,11,7134.83,EFE,2
51,8386,2025-04-30,PQX-59844-04,7,2480.02,EFE,2
66,3331,2025-04-30,ORZ-56803-77,36,23494.74,CEX,2
