codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
70,9352,2025-05-22,NXM-72273-96,37,16024.66,CEX,2
60,9418,2025-05-22,YZK-06087-98,25,16850.0,CEX,2
58,7418,2025-05-22,SZJ-76414-24,25,10057.55,CEX,2
58,3622,2025-05-22,LEK-96807-82,5,2865.69,CEX,2
72,1791,2025-05-22,GET-58791-09,23,11100.96,EFE,2
74,1210,2025-05-22,HGA-86693-42,36,25410.33,CEX,2
70,2703,2025-05-22,FHG-40571-57,2,1012.04,CEX,2
66,5919,2025-05-22,BWL-77714-70,18,12455.24,EFE,2
64,8690,2025-05-22,PQX-59844-04,21,15762.54,EFE,2
70,6284,2025-05-22,ORZ-56803-77,11,7630.75,EFE,2
