codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
66,4530,2025-06-07,NXM-72273-96,26,11917.59,EFE,2
55,8140,2025-06-07,YZK-06087-98,1,370.65,EFE,2
51,3698,2025-06-07,SZJ-76414-24,3,1718.94,CEX,2
69,6681,2025-06-07,LEK-96807-82,26,10686.19,EFE,2
51,2555,2025-06-07,GET-58791-09,30,10939.75,EFE,2
55,3579,2025-06-07,HGA-86693-42,13,7520.92,CEX,2
62,6303,2025-06-07,FHG-40571-57,29,19698.46,EFE,2
54,6274,2025-06-07,BWL-77714-70,3,2108.52,CEX,2
67,5797,2025-06-07,PQX-59844-04,26,17274.91,EFE,2
65,7828,2025-06-07,ORZ-56803-77,25,9515.14,EFE,2
